university,program,degree,school,official_url,field,ability_dim,semantic_dim,ability_labels,icc_threshold,icc_kept_dims,icc_values,ability_vector,semantic_vector,project_vector_P,project_vector_dim
Duke University,Master of National Security Policy Program (MNSP),Master's,Sanford School of Public Policy,https://sanford.duke.edu/academics/masters-programs/master-national-security-policy/,Public Policy,30,384,"[""Critical Thinking"", ""Complex Problem Solving"", ""Reading Comprehension"", ""Writing"", ""Speaking"", ""Active Listening"", ""Judgment and Decision Making"", ""Time Management"", ""Coordination"", ""Negotiation"", ""Persuasion"", ""Social Perceptiveness"", ""Service Orientation"", ""Management of Personnel Resources"", ""Systems Evaluation"", ""Systems Analysis"", ""Mathematics"", ""Science"", ""Programming"", ""Technology Design"", ""Troubleshooting"", ""Operations Analysis"", ""Quality Control Analysis"", ""Monitoring"", ""Learning Strategies"", ""Instructing"", ""Active Learning"", ""Design"", ""Equipment Maintenance"", ""Repairing""]",0.6,30,,"[0.23600292205810547, 0.04484729468822479, 0.13654786348342896, 0.1172395572066307, 0.042782798409461975, 0.061114177107810974, 0.09127330034971237, 0.14161258935928345, 0.17580635845661163, 0.09688285738229752, 0.1427673101425171, 0.006346018984913826, 0.18902763724327087, 0.28632986545562744, 0.2037336230278015, 0.18195007741451263, 0.09615521132946014, 0.0907355323433876, 0.21447108685970306, 0.10191522538661957, 0.10907295346260071, 0.18047785758972168, 0.07600327581167221, 0.09170302748680115, 0.25864046812057495, 0.26485466957092285, 0.16380801796913147, 0.11582489311695099, 0.13723953068256378, 0.02909446321427822]","[-0.02817656472325325, -0.058214038610458374, -0.04187342897057533, -0.0067148711532354355, 0.07308201491832733, 0.03759142383933067, 0.023524153977632523, -0.006951751187443733, -0.07782812416553497, -0.031020091846585274, -0.04267565906047821, 0.06515680998563766, 0.09391916543245316, 0.013117335736751556, -0.0025734298396855593, 0.08686338365077972, 0.0002525174058973789, -0.018121294677257538, -0.016462955623865128, 0.021716216579079628, -0.011267295107245445, -0.01714640110731125, 0.036893706768751144, -0.09373743832111359, -0.09079285711050034, 0.036513522267341614, 0.03433676064014435, -0.0631980374455452, -0.09248016029596329, -0.03659171983599663, 0.05329214036464691, 0.0824161097407341, -0.019570596516132355, 0.05587468296289444, 0.11830531060695648, 0.05081017687916756, 0.07263430207967758, 0.06888822466135025, 0.06836258620023727, 0.013205773197114468, -0.05288524925708771, -0.05487770587205887, 0.05476437136530876, 0.048571377992630005, -0.038597237318754196, -0.015638763085007668, -0.03374030813574791, -0.07822895050048828, -0.00840946938842535, -0.017468176782131195, -0.06372109055519104, -0.05988740175962448, 0.036535587161779404, 0.015126840211451054, -0.034841138869524, -0.02937878482043743, -0.016285758465528488, 0.052921753376722336, 0.024912787601351738, -0.030383707955479622, -0.027983738109469414, 0.007750520948320627, -0.033852990716695786, 0.021164115518331528, 0.025057774037122726, -0.040896929800510406, -0.04756781458854675, 0.05364050343632698, 0.03493768721818924, -0.0725097730755806, -0.036995165050029755, -0.01419676560908556, -0.04761558771133423, -0.021988337859511375, 0.06856372952461243, 0.008973725140094757, 0.09200696647167206, 0.06647062301635742, 0.10249507427215576, -0.02997342310845852, 0.05158175155520439, 0.03589397668838501, 0.03483546897768974, 0.050784096121788025, 0.04068266972899437, -0.03880702331662178, -0.028503602370619774, -0.020753541961312294, 0.06257373094558716, 0.04514859989285469, 0.015180250629782677, 0.006679874379187822, 0.01886148937046528, 0.04248538613319397, 0.018079718574881554, 0.027358639985322952, -0.015063414350152016, -0.04911067709326744, -0.0919962078332901, 0.09579113870859146, -0.07683636248111725, -0.015349906869232655, 0.04978034645318985, 0.012653844431042671, -0.02896580472588539, -0.0785745233297348, 0.10421976447105408, 0.03799208253622055, 0.005038755480200052, 0.07552753388881683, 0.06500112265348434, 0.020981652662158012, -0.02816314436495304, -0.0252853874117136, 0.07590138167142868, -0.009698521345853806, 0.009033702313899994, 0.07987304031848907, 0.07689136266708374, 0.04557497054338455, -0.009556413628160954, 0.09615599364042282, -0.0224046241492033, -0.05331246927380562, 0.03314327821135521, 0.016922185197472572, -0.026610270142555237, 3.886911660948054e-33, 0.0010138857178390026, 0.10922864079475403, -0.03797668591141701, -0.004236358217895031, -0.10695796459913254, -0.04559657350182533, 0.023307545110583305, -0.020789319649338722, -0.08467410504817963, 0.06808609515428543, -0.0034675970673561096, 0.11641757190227509, 0.06122484430670738, 0.0707729235291481, 0.0036082137376070023, -0.060361169278621674, -0.07925762981176376, 0.033027533441782, 0.0012559400638565421, 0.02550291083753109, -0.004746244288980961, 0.008801455609500408, 0.013975415378808975, -0.03410075977444649, 0.017190812155604362, -0.01989242248237133, 0.058857060968875885, 0.009454363025724888, 0.09596141427755356, 0.047829024493694305, -0.019893521443009377, 0.029732542112469673, -0.1232016533613205, -0.04449119418859482, 0.0745808407664299, 0.04168086498975754, -0.07004347443580627, -0.0857604518532753, 0.020341258496046066, -0.07172296196222305, -0.10264535248279572, 0.0315091609954834, 0.05691809579730034, 0.02361956052482128, 0.005953777581453323, 0.019961049780249596, 0.03609555959701538, -0.003032656153663993, -0.0035840170457959175, -0.03357959911227226, -0.057171255350112915, -0.016480321064591408, -0.025207411497831345, -0.10371537506580353, -0.08013579994440079, -0.05222754180431366, -0.034015342593193054, 0.05372347682714462, 0.017503784969449043, -0.0783744752407074, 0.014851048588752747, 0.018773816525936127, -0.05922418087720871, 0.013763957656919956, 0.00987309031188488, -0.09058040380477905, -0.09943856298923492, -0.010250733233988285, 0.19402320683002472, -0.024851614609360695, -0.010069703683257103, -0.015402777120471, 0.10650189220905304, -0.033405229449272156, -0.049022868275642395, -0.0033798334188759327, 0.030951203778386116, -0.045833900570869446, 0.06218976154923439, 0.01903594471514225, -0.06352900713682175, -0.007548268418759108, 0.009928629733622074, 0.013107058592140675, 0.0596141517162323, 0.022772664204239845, 0.02482389099895954, -0.022454285994172096, -0.009508952498435974, -0.00405192980542779, 0.04567404091358185, -0.06881964951753616, 0.033302947878837585, 0.07404010742902756, -0.06278592348098755, -3.822310532188692e-33, 0.02136884070932865, -0.027529528364539146, 0.01534245628863573, -0.016695614904165268, 0.04521346092224121, -0.022130779922008514, 0.02487095072865486, -0.05568975955247879, -0.0006000533467158675, -0.011759729124605656, 0.007420355919748545, -0.056425172835588455, 0.05588424205780029, 0.035914890468120575, -0.020966103300452232, -0.011610394343733788, -0.006908325012773275, -0.033704016357660294, -0.01151246577501297, 0.02456049807369709, 0.03598589822649956, 0.0740719735622406, -0.07517331093549728, 0.025700589641928673, -0.033598560839891434, 0.035734061151742935, 0.027124017477035522, 0.0035113091580569744, 0.040819812566041946, 0.06570877134799957, 0.007967027835547924, 0.024933459237217903, -0.061832912266254425, 0.04397016018629074, -0.07692718505859375, -0.007326239254325628, -0.0016469721449539065, -0.10326416790485382, 0.0026431847363710403, -0.03603850677609444, 0.034171123057603836, -0.08489714562892914, -0.07069572061300278, -0.044884465634822845, 0.047662023454904556, 0.023130835965275764, 0.025188127532601357, 0.07042340189218521, 0.0006089854869060218, -0.044506289064884186, -0.04946208745241165, 0.06666901707649231, -0.028636982664465904, 0.021340681239962578, 0.05723485350608826, -0.060169871896505356, 0.058010898530483246, -0.016569823026657104, -0.046754010021686554, 0.0032126037403941154, 0.00400734506547451, 0.03690290078520775, 0.01304385531693697, 0.0094413748010993, 0.019534436985850334, 0.024619892239570618, -0.03149181976914406, -0.011152570135891438, -0.09373269975185394, 0.01277560368180275, -0.03539739176630974, -0.023863960057497025, 0.06554911285638809, -0.11092618852853775, -0.04698864743113518, -0.033108796924352646, 0.03438388928771019, -0.09343522042036057, -0.15132641792297363, 0.060899768024683, -0.009009050205349922, -0.10763631761074066, -0.08702575415372849, 0.03843758627772331, 0.06302535533905029, 0.05154603719711304, 0.024363374337553978, -0.01822475530207157, -0.01130208931863308, -0.02694530226290226, -0.0925995334982872, -0.056182168424129486, -0.012086942791938782, 0.005792925599962473, -0.032167013734579086, -5.8361564470033045e-08, 0.04387674853205681, 0.010727250017225742, -0.022475862875580788, 0.017000293359160423, -0.019335005432367325, 0.041319120675325394, -0.0987921878695488, -0.07470924407243729, 0.01214094739407301, 0.05355492979288101, 0.05854569002985954, -0.0069032348692417145, -0.019896605983376503, -0.03843973949551582, 0.07159417867660522, 0.01732098124921322, 0.021464427933096886, -0.02066478505730629, -0.02319529838860035, -0.07777637988328934, 0.006137356162071228, -0.06146334856748581, -0.028150364756584167, 0.05024714395403862, -0.01686718501150608, 0.07384276390075684, -0.02942866086959839, 0.011958031915128231, 0.08269723504781723, -0.019969604909420013, -0.03932669386267662, 0.003315339097753167, 0.03589457646012306, -0.08331851661205292, -0.030293649062514305, 0.0024448081385344267, 0.08005884289741516, -0.013648531399667263, 0.11364015191793442, 0.029596352949738503, -0.03833497688174248, 0.0002864859707187861, 0.02085357904434204, 0.02332458831369877, -0.059287700802087784, 0.008703389205038548, -0.03993729501962662, -0.003470553318038583, 0.04982023313641548, 0.026347024366259575, -0.011397351510822773, -0.03214195370674133, 0.004227831028401852, 0.043561726808547974, 0.07701985538005829, 0.12690211832523346, 0.00246143969707191, -0.03355810418725014, -0.06775888055562973, 0.07862024754285812, -0.001160585437901318, -0.08479906618595123, -0.04352039843797684, -0.01689320057630539]","[0.23600292205810547, 0.04484729468822479, 0.13654786348342896, 0.1172395572066307, 0.042782798409461975, 0.061114177107810974, 0.09127330034971237, 0.14161258935928345, 0.17580635845661163, 0.09688285738229752, 0.1427673101425171, 0.006346018984913826, 0.18902763724327087, 0.28632986545562744, 0.2037336230278015, 0.18195007741451263, 0.09615521132946014, 0.0907355323433876, 0.21447108685970306, 0.10191522538661957, 0.10907295346260071, 0.18047785758972168, 0.07600327581167221, 0.09170302748680115, 0.25864046812057495, 0.26485466957092285, 0.16380801796913147, 0.11582489311695099, 0.13723953068256378, 0.02909446321427822, -0.02817656472325325, -0.058214038610458374, -0.04187342897057533, -0.0067148711532354355, 0.07308201491832733, 0.03759142383933067, 0.023524153977632523, -0.006951751187443733, -0.07782812416553497, -0.031020091846585274, -0.04267565906047821, 0.06515680998563766, 0.09391916543245316, 0.013117335736751556, -0.0025734298396855593, 0.08686338365077972, 0.0002525174058973789, -0.018121294677257538, -0.016462955623865128, 0.021716216579079628, -0.011267295107245445, -0.01714640110731125, 0.036893706768751144, -0.09373743832111359, -0.09079285711050034, 0.036513522267341614, 0.03433676064014435, -0.0631980374455452, -0.09248016029596329, -0.03659171983599663, 0.05329214036464691, 0.0824161097407341, -0.019570596516132355, 0.05587468296289444, 0.11830531060695648, 0.05081017687916756, 0.07263430207967758, 0.06888822466135025, 0.06836258620023727, 0.013205773197114468, -0.05288524925708771, -0.05487770587205887, 0.05476437136530876, 0.048571377992630005, -0.038597237318754196, -0.015638763085007668, -0.03374030813574791, -0.07822895050048828, -0.00840946938842535, -0.017468176782131195, -0.06372109055519104, -0.05988740175962448, 0.036535587161779404, 0.015126840211451054, -0.034841138869524, -0.02937878482043743, -0.016285758465528488, 0.052921753376722336, 0.024912787601351738, -0.030383707955479622, -0.027983738109469414, 0.007750520948320627, -0.033852990716695786, 0.021164115518331528, 0.025057774037122726, -0.040896929800510406, -0.04756781458854675, 0.05364050343632698, 0.03493768721818924, -0.0725097730755806, -0.036995165050029755, -0.01419676560908556, -0.04761558771133423, -0.021988337859511375, 0.06856372952461243, 0.008973725140094757, 0.09200696647167206, 0.06647062301635742, 0.10249507427215576, -0.02997342310845852, 0.05158175155520439, 0.03589397668838501, 0.03483546897768974, 0.050784096121788025, 0.04068266972899437, -0.03880702331662178, -0.028503602370619774, -0.020753541961312294, 0.06257373094558716, 0.04514859989285469, 0.015180250629782677, 0.006679874379187822, 0.01886148937046528, 0.04248538613319397, 0.018079718574881554, 0.027358639985322952, -0.015063414350152016, -0.04911067709326744, -0.0919962078332901, 0.09579113870859146, -0.07683636248111725, -0.015349906869232655, 0.04978034645318985, 0.012653844431042671, -0.02896580472588539, -0.0785745233297348, 0.10421976447105408, 0.03799208253622055, 0.005038755480200052, 0.07552753388881683, 0.06500112265348434, 0.020981652662158012, -0.02816314436495304, -0.0252853874117136, 0.07590138167142868, -0.009698521345853806, 0.009033702313899994, 0.07987304031848907, 0.07689136266708374, 0.04557497054338455, -0.009556413628160954, 0.09615599364042282, -0.0224046241492033, -0.05331246927380562, 0.03314327821135521, 0.016922185197472572, -0.026610270142555237, 3.886911660948054e-33, 0.0010138857178390026, 0.10922864079475403, -0.03797668591141701, -0.004236358217895031, -0.10695796459913254, -0.04559657350182533, 0.023307545110583305, -0.020789319649338722, -0.08467410504817963, 0.06808609515428543, -0.0034675970673561096, 0.11641757190227509, 0.06122484430670738, 0.0707729235291481, 0.0036082137376070023, -0.060361169278621674, -0.07925762981176376, 0.033027533441782, 0.0012559400638565421, 0.02550291083753109, -0.004746244288980961, 0.008801455609500408, 0.013975415378808975, -0.03410075977444649, 0.017190812155604362, -0.01989242248237133, 0.058857060968875885, 0.009454363025724888, 0.09596141427755356, 0.047829024493694305, -0.019893521443009377, 0.029732542112469673, -0.1232016533613205, -0.04449119418859482, 0.0745808407664299, 0.04168086498975754, -0.07004347443580627, -0.0857604518532753, 0.020341258496046066, -0.07172296196222305, -0.10264535248279572, 0.0315091609954834, 0.05691809579730034, 0.02361956052482128, 0.005953777581453323, 0.019961049780249596, 0.03609555959701538, -0.003032656153663993, -0.0035840170457959175, -0.03357959911227226, -0.057171255350112915, -0.016480321064591408, -0.025207411497831345, -0.10371537506580353, -0.08013579994440079, -0.05222754180431366, -0.034015342593193054, 0.05372347682714462, 0.017503784969449043, -0.0783744752407074, 0.014851048588752747, 0.018773816525936127, -0.05922418087720871, 0.013763957656919956, 0.00987309031188488, -0.09058040380477905, -0.09943856298923492, -0.010250733233988285, 0.19402320683002472, -0.024851614609360695, -0.010069703683257103, -0.015402777120471, 0.10650189220905304, -0.033405229449272156, -0.049022868275642395, -0.0033798334188759327, 0.030951203778386116, -0.045833900570869446, 0.06218976154923439, 0.01903594471514225, -0.06352900713682175, -0.007548268418759108, 0.009928629733622074, 0.013107058592140675, 0.0596141517162323, 0.022772664204239845, 0.02482389099895954, -0.022454285994172096, -0.009508952498435974, -0.00405192980542779, 0.04567404091358185, -0.06881964951753616, 0.033302947878837585, 0.07404010742902756, -0.06278592348098755, -3.822310532188692e-33, 0.02136884070932865, -0.027529528364539146, 0.01534245628863573, -0.016695614904165268, 0.04521346092224121, -0.022130779922008514, 0.02487095072865486, -0.05568975955247879, -0.0006000533467158675, -0.011759729124605656, 0.007420355919748545, -0.056425172835588455, 0.05588424205780029, 0.035914890468120575, -0.020966103300452232, -0.011610394343733788, -0.006908325012773275, -0.033704016357660294, -0.01151246577501297, 0.02456049807369709, 0.03598589822649956, 0.0740719735622406, -0.07517331093549728, 0.025700589641928673, -0.033598560839891434, 0.035734061151742935, 0.027124017477035522, 0.0035113091580569744, 0.040819812566041946, 0.06570877134799957, 0.007967027835547924, 0.024933459237217903, -0.061832912266254425, 0.04397016018629074, -0.07692718505859375, -0.007326239254325628, -0.0016469721449539065, -0.10326416790485382, 0.0026431847363710403, -0.03603850677609444, 0.034171123057603836, -0.08489714562892914, -0.07069572061300278, -0.044884465634822845, 0.047662023454904556, 0.023130835965275764, 0.025188127532601357, 0.07042340189218521, 0.0006089854869060218, -0.044506289064884186, -0.04946208745241165, 0.06666901707649231, -0.028636982664465904, 0.021340681239962578, 0.05723485350608826, -0.060169871896505356, 0.058010898530483246, -0.016569823026657104, -0.046754010021686554, 0.0032126037403941154, 0.00400734506547451, 0.03690290078520775, 0.01304385531693697, 0.0094413748010993, 0.019534436985850334, 0.024619892239570618, -0.03149181976914406, -0.011152570135891438, -0.09373269975185394, 0.01277560368180275, -0.03539739176630974, -0.023863960057497025, 0.06554911285638809, -0.11092618852853775, -0.04698864743113518, -0.033108796924352646, 0.03438388928771019, -0.09343522042036057, -0.15132641792297363, 0.060899768024683, -0.009009050205349922, -0.10763631761074066, -0.08702575415372849, 0.03843758627772331, 0.06302535533905029, 0.05154603719711304, 0.024363374337553978, -0.01822475530207157, -0.01130208931863308, -0.02694530226290226, -0.0925995334982872, -0.056182168424129486, -0.012086942791938782, 0.005792925599962473, -0.032167013734579086, -5.8361564470033045e-08, 0.04387674853205681, 0.010727250017225742, -0.022475862875580788, 0.017000293359160423, -0.019335005432367325, 0.041319120675325394, -0.0987921878695488, -0.07470924407243729, 0.01214094739407301, 0.05355492979288101, 0.05854569002985954, -0.0069032348692417145, -0.019896605983376503, -0.03843973949551582, 0.07159417867660522, 0.01732098124921322, 0.021464427933096886, -0.02066478505730629, -0.02319529838860035, -0.07777637988328934, 0.006137356162071228, -0.06146334856748581, -0.028150364756584167, 0.05024714395403862, -0.01686718501150608, 0.07384276390075684, -0.02942866086959839, 0.011958031915128231, 0.08269723504781723, -0.019969604909420013, -0.03932669386267662, 0.003315339097753167, 0.03589457646012306, -0.08331851661205292, -0.030293649062514305, 0.0024448081385344267, 0.08005884289741516, -0.013648531399667263, 0.11364015191793442, 0.029596352949738503, -0.03833497688174248, 0.0002864859707187861, 0.02085357904434204, 0.02332458831369877, -0.059287700802087784, 0.008703389205038548, -0.03993729501962662, -0.003470553318038583, 0.04982023313641548, 0.026347024366259575, -0.011397351510822773, -0.03214195370674133, 0.004227831028401852, 0.043561726808547974, 0.07701985538005829, 0.12690211832523346, 0.00246143969707191, -0.03355810418725014, -0.06775888055562973, 0.07862024754285812, -0.001160585437901318, -0.08479906618595123, -0.04352039843797684, -0.01689320057630539]",414
